Date,Message
2026-02-06T10:30:00.000-05:00,"2026-2-6 10:30,4980.5,4985,4962,4965.9,4976.3,4929.67,4903.5,-0.56,0.023,-1,0,3"
2026-02-06T10:45:00.000-05:00,"2026-2-6 10:45,4965.7,4974.9,4951.2,4967.6,4976.03,4932.59,4906.01,-0.27,0.011,-1,0,7"
2026-02-06T11:00:00.000-05:00,"2026-2-6 11:00,4967.8,4974.7,4960.7,4964.4,4974.11,4935.04,4908.3,-1.92,0.081,-1,0,3"
2026-02-06T11:15:00.000-05:00,"2026-2-6 11:15,4964.4,4970.2,4945,4962.5,4971.57,4937.15,4910.43,-2.53,0.106,-1,0,-3"
2026-02-06T11:15:00.000-05:00,"SIG,2026-2-6 11:15,SHORT,4962.5,-3,0.506,-1"
2026-02-06T11:30:00.000-05:00,"2026-2-6 11:30,4961.8,4971.9,4953.3,4963.3,4969.74,4939.16,4912.5,-1.83,0.078,-1,0,-3"
2026-02-06T11:45:00.000-05:00,"2026-2-6 11:45,4963.2,4978,4959.9,4975.3,4972.89,4941.94,4914.96,3.15,0.136,1,0,-3"
2026-02-06T12:00:00.000-05:00,"2026-2-6 12:00,4975.3,4984.6,4973,4981.2,4977.23,4944.96,4917.56,4.34,0.194,1,0,3"
2026-02-06T12:00:00.000-05:00,"SIG,2026-2-6 12:00,EXIT,4981.2,3,0.222,0"
2026-02-06T12:15:00.000-05:00,"2026-2-6 12:15,4981.9,4983.5,4976.1,4978.3,4978.94,4947.53,4919.94,1.71,0.08,0,1,0"
2026-02-06T12:30:00.000-05:00,"2026-2-6 12:30,4978.8,4992.9,4972.2,4977.9,4979.74,4949.86,4922.21,0.8,0.038,0,1,0"
2026-02-06T12:45:00.000-05:00,"2026-2-6 12:45,4978.1,4988.4,4977.1,4984.3,4982.58,4952.51,4924.65,2.85,0.139,1,0,0"
2026-02-06T13:00:00.000-05:00,"2026-2-6 13:00,4984.8,4995.6,4983,4989.4,4986.39,4955.35,4927.19,3.81,0.191,1,0,3"
2026-02-06T13:00:00.000-05:00,"SIG,2026-2-6 13:00,LONG,4989.4,3,0.494,1"
2026-02-06T13:15:00.000-05:00,"2026-2-6 13:15,4990,4990.8,4967.9,4980,4985.16,4957.24,4929.26,-1.23,0.061,-1,0,3"
2026-02-06T13:30:00.000-05:00,"2026-2-6 13:30,4979.6,4989.9,4975.5,4988.2,4987.27,4959.63,4931.57,2.11,0.107,1,0,3"
2026-02-06T13:45:00.000-05:00,"2026-2-6 13:45,4987.5,4992.2,4984,4986.3,4987.82,4961.68,4933.72,0.55,0.029,0,1,0"
2026-02-06T14:00:00.000-05:00,"2026-2-6 14:00,4986.3,4987,4976.9,4982.2,4986.39,4963.26,4935.62,-1.43,0.078,-1,0,0"
2026-02-06T14:15:00.000-05:00,"2026-2-6 14:15,4982.2,4985.1,4980.6,4980.8,4984.65,4964.61,4937.39,-1.75,0.101,-1,0,-3"
2026-02-06T14:15:00.000-05:00,"SIG,2026-2-6 14:15,EXIT,4980.8,-3,0.09,0"
2026-02-06T14:30:00.000-05:00,"2026-2-6 14:30,4980.8,4982.5,4971.8,4975.7,4981.26,4965.46,4938.89,-3.39,0.201,-1,0,-3"
2026-02-06T14:45:00.000-05:00,"2026-2-6 14:45,4975.3,4987,4975.2,4980.7,4980.72,4966.63,4940.53,-0.53,0.032,-1,0,-3"
2026-02-06T15:00:00.000-05:00,"2026-2-6 15:00,4980.4,4983,4973.8,4977,4978.85,4967.43,4941.96,-1.88,0.118,-1,0,-5"
2026-02-06T15:15:00.000-05:00,"2026-2-6 15:15,4977.1,4981.4,4970,4979,4978.28,4968.32,4943.41,-0.57,0.036,-1,0,-3"
2026-02-06T15:30:00.000-05:00,"2026-2-6 15:30,4979,4979,4960.4,4967.9,4973.5,4968.29,4944.37,-4.78,0.301,-1,0,-5"
2026-02-06T15:45:00.000-05:00,"2026-2-6 15:45,4967.9,4978,4964.1,4977.2,4973.8,4968.97,4945.66,0.3,0.019,1,0,-3"
2026-02-06T16:00:00.000-05:00,"2026-2-6 16:00,4977.2,4981.5,4970.1,4973.2,4972.51,4969.3,4946.74,-1.29,0.084,-1,0,-5"
2026-02-06T16:15:00.000-05:00,"2026-2-6 16:15,4973.8,4978.4,4971,4977.5,4973.36,4969.93,4947.95,0.85,0.057,1,0,-3"
