Date,Message
2026-01-29T05:45:00.000-05:00,"2026-1-29 5:45,2669.2,2669.8,2663.9,2664.2,2668.1,2664.68,2664,-1.75,0.527,-1,-3"
2026-01-29T06:00:00.000-05:00,"2026-1-29 6:00,2664.3,2668.2,2663.6,2667.7,2668.08,2664.91,2664.15,-0.03,0.008,0,0"
2026-01-29T06:15:00.000-05:00,"2026-1-29 6:15,2667.8,2672.8,2667.8,2672,2669.62,2665.45,2664.46,1.55,0.439,1,7"
2026-01-29T06:30:00.000-05:00,"2026-1-29 6:30,2672.1,2676,2670.9,2672.9,2671.06,2666.03,2664.79,1.44,0.395,1,7"
2026-01-29T06:45:00.000-05:00,"2026-1-29 6:45,2672.7,2675.1,2672.3,2673.5,2672.29,2666.6,2665.13,1.23,0.345,1,7"
2026-01-29T07:00:00.000-05:00,"2026-1-29 7:00,2673.2,2674.1,2671.9,2673.6,2673.18,2667.14,2665.46,0.89,0.255,1,7"
2026-01-29T07:15:00.000-05:00,"2026-1-29 7:15,2673.7,2674.6,2672.9,2673.8,2673.85,2667.65,2665.79,0.67,0.199,1,7"
2026-01-29T07:30:00.000-05:00,"2026-1-29 7:30,2673.7,2673.8,2668.1,2669.7,2672.76,2667.81,2665.94,-1.09,0.31,-1,-3"
2026-01-29T07:45:00.000-05:00,"2026-1-29 7:45,2670,2672,2669,2671.6,2672.6,2668.1,2666.16,-0.15,0.044,0,0"
2026-01-29T08:00:00.000-05:00,"2026-1-29 8:00,2671.8,2671.8,2669.5,2670.3,2671.97,2668.27,2666.33,-0.64,0.187,-1,-3"
2026-01-29T08:15:00.000-05:00,"2026-1-29 8:15,2670.1,2671,2666.4,2670.1,2671.39,2668.41,2666.47,-0.57,0.165,-1,-3"
2026-01-29T08:30:00.000-05:00,"2026-1-29 8:30,2670.1,2672.4,2669.1,2671.9,2671.61,2668.68,2666.69,0.22,0.064,0,0"
2026-01-29T08:45:00.000-05:00,"2026-1-29 8:45,2671.9,2673.8,2671.8,2673.2,2672.24,2669.03,2666.94,0.63,0.186,1,7"
2026-01-29T09:00:00.000-05:00,"2026-1-29 9:00,2673,2673,2668.3,2668.9,2671.09,2669.02,2667.02,-1.15,0.332,-1,-3"
2026-01-29T09:15:00.000-05:00,"2026-1-29 9:15,2669,2670.6,2666.4,2670.6,2670.86,2669.14,2667.16,-0.23,0.066,0,0"
2026-01-29T09:30:00.000-05:00,"2026-1-29 9:30,2670.7,2680.7,2661.4,2667,2669.35,2668.97,2667.15,-1.51,0.324,-1,-3"
2026-01-29T09:45:00.000-05:00,"2026-1-29 9:45,2666.9,2672.8,2659.5,2660.2,2665.73,2668.3,2666.88,-3.62,0.687,-1,-5"
2026-01-29T10:00:00.000-05:00,"2026-1-29 10:00,2660.3,2660.4,2645.5,2648.6,2658.81,2666.78,2666.16,-6.92,1.161,-1,-5"
2026-01-29T10:15:00.000-05:00,"2026-1-29 10:15,2648.6,2657.5,2647,2647,2653.23,2665.26,2665.41,-5.58,0.888,-1,-7"
2026-01-29T10:30:00.000-05:00,"2026-1-29 10:30,2647.1,2650.7,2631.9,2632.4,2643.88,2662.73,2664.12,-9.35,1.303,-1,-7"
2026-01-29T10:45:00.000-05:00,"2026-1-29 10:45,2632.5,2639,2626,2634.2,2637.9,2660.54,2662.94,-5.98,0.787,-1,-7"
