Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
382,Exit long,2025-10-15 19:15,Short,24941,1,497835,985,0.20,2010,0.40,-935,-0.19,27350,2.74
382,Entry long,2025-10-15 14:15,Long,24891.75,1,497835,985,0.20,2010,0.40,-935,-0.19,27350,2.74
383,Exit short,2025-10-15 21:45,Long,24937.5,1,498820,70,0.01,1325,0.27,-305,-0.06,27420,2.74
383,Entry short,2025-10-15 19:15,Short,24941,1,498820,70,0.01,1325,0.27,-305,-0.06,27420,2.74
384,Exit long,2025-10-15 22:30,Short,24907.5,1,498750,-600,-0.12,240,0.05,-840,-0.17,26820,2.68
384,Entry long,2025-10-15 21:45,Long,24937.5,1,498750,-600,-0.12,240,0.05,-840,-0.17,26820,2.68
385,Exit short,2025-10-16 00:15,Long,24928.5,1,498150,-420,-0.08,30,0.01,-800,-0.16,26400,2.64
385,Entry short,2025-10-15 22:30,Short,24907.5,1,498150,-420,-0.08,30,0.01,-800,-0.16,26400,2.64
386,Exit long,2025-10-16 05:00,Short,25021,1,498570,1850,0.37,2570,0.52,-240,-0.05,28250,2.83
386,Entry long,2025-10-16 00:15,Long,24928.5,1,498570,1850,0.37,2570,0.52,-240,-0.05,28250,2.83
387,Exit short,2025-10-16 06:00,Long,25060.5,1,500420,-790,-0.16,300,0.06,-900,-0.18,27460,2.75
387,Entry short,2025-10-16 05:00,Short,25021,1,500420,-790,-0.16,300,0.06,-900,-0.18,27460,2.75
388,Exit long,2025-10-16 07:45,Short,25065.25,1,501210,95,0.02,495,0.10,-370,-0.07,27555,2.76
388,Entry long,2025-10-16 06:00,Long,25060.5,1,501210,95,0.02,495,0.10,-370,-0.07,27555,2.76
389,Exit short,2025-10-16 11:00,Long,25123.75,1,501305,-1170,-0.23,1030,0.21,-2285,-0.46,26385,2.64
389,Entry short,2025-10-16 07:45,Short,25065.25,1,501305,-1170,-0.23,1030,0.21,-2285,-0.46,26385,2.64
390,Exit long,2025-10-16 11:30,Short,24998,1,502475,-2515,-0.50,75,0.01,-2955,-0.59,23870,2.39
390,Entry long,2025-10-16 11:00,Long,25123.75,1,502475,-2515,-0.50,75,0.01,-2955,-0.59,23870,2.39
391,Exit short,2025-10-16 20:30,Long,24789,1,499960,4180,0.84,7090,1.42,-395,-0.08,28050,2.81
391,Entry short,2025-10-16 11:30,Short,24998,1,499960,4180,0.84,7090,1.42,-395,-0.08,28050,2.81
392,Exit long,2025-10-16 22:30,Short,24760,1,495780,-580,-0.12,935,0.19,-1195,-0.24,27470,2.75
392,Entry long,2025-10-16 20:30,Long,24789,1,495780,-580,-0.12,935,0.19,-1195,-0.24,27470,2.75
393,Exit short,2025-10-17 05:15,Long,24535,1,495200,4500,0.91,7000,1.41,-255,-0.05,31970,3.20
393,Entry short,2025-10-16 22:30,Short,24760,1,495200,4500,0.91,7000,1.41,-255,-0.05,31970,3.20
394,Exit long,2025-10-17 09:30,Short,24694,1,490700,3180,0.65,5670,1.16,-1040,-0.21,35150,3.52
394,Entry long,2025-10-17 05:15,Long,24535,1,490700,3180,0.65,5670,1.16,-1040,-0.21,35150,3.52
395,Exit short,2025-10-17 10:00,Long,24930.5,1,493880,-4730,-0.96,320,0.06,-4895,-0.99,30420,3.04
395,Entry short,2025-10-17 09:30,Short,24694,1,493880,-4730,-0.96,320,0.06,-4895,-0.99,30420,3.04
396,Exit long,2025-10-17 10:45,Short,24764,1,498610,-3330,-0.67,605,0.12,-3630,-0.73,27090,2.71
396,Entry long,2025-10-17 10:00,Long,24930.5,1,498610,-3330,-0.67,605,0.12,-3630,-0.73,27090,2.71
397,Exit short,2025-10-17 12:15,Long,24948.5,1,495280,-3690,-0.75,1780,0.36,-3855,-0.78,23400,2.34
397,Entry short,2025-10-17 10:45,Short,24764,1,495280,-3690,-0.75,1780,0.36,-3855,-0.78,23400,2.34
398,Exit long,2025-10-17 13:15,Short,24859.25,1,498970,-1785,-0.36,495,0.10,-2390,-0.48,21615,2.16
398,Entry long,2025-10-17 12:15,Long,24948.5,1,498970,-1785,-0.36,495,0.10,-2390,-0.48,21615,2.16
399,Exit short,2025-10-17 14:00,Long,24967.25,1,497185,-2160,-0.43,520,0.10,-2450,-0.49,19455,1.95
399,Entry short,2025-10-17 13:15,Short,24859.25,1,497185,-2160,-0.43,520,0.10,-2450,-0.49,19455,1.95
400,Exit long,2025-10-19 19:15,Short,24994.75,1,499345,550,0.11,2640,0.53,-35,-0.01,20005,2.00
400,Entry long,2025-10-17 14:00,Long,24967.25,1,499345,550,0.11,2640,0.53,-35,-0.01,20005,2.00
401,Exit short,2025-10-19 21:15,Long,25062,1,499895,-1345,-0.27,780,0.16,-1635,-0.33,18660,1.87
401,Entry short,2025-10-19 19:15,Short,24994.75,1,499895,-1345,-0.27,780,0.16,-1635,-0.33,18660,1.87
402,Exit long,2025-10-19 22:15,Short,25037.75,1,501240,-485,-0.10,120,0.02,-705,-0.14,18175,1.82
402,Entry long,2025-10-19 21:15,Long,25062,1,501240,-485,-0.10,120,0.02,-705,-0.14,18175,1.82
403,Exit short,2025-10-19 22:45,Long,25051.75,1,500755,-280,-0.06,65,0.01,-425,-0.08,17895,1.79
403,Entry short,2025-10-19 22:15,Short,25037.75,1,500755,-280,-0.06,65,0.01,-425,-0.08,17895,1.79
404,Exit long,2025-10-20 04:30,Short,25088.25,1,501035,730,0.15,2015,0.40,-5,0.00,18625,1.86
404,Entry long,2025-10-19 22:45,Long,25051.75,1,501035,730,0.15,2015,0.40,-5,0.00,18625,1.86
405,Exit short,2025-10-20 08:30,Long,25101.5,1,501765,-265,-0.05,1005,0.20,-360,-0.07,18360,1.84
405,Entry short,2025-10-20 04:30,Short,25088.25,1,501765,-265,-0.05,1005,0.20,-360,-0.07,18360,1.84
406,Exit long,2025-10-20 12:45,Short,25314.5,1,502030,4260,0.85,4880,0.97,-10,0.00,22620,2.26
406,Entry long,2025-10-20 08:30,Long,25101.5,1,502030,4260,0.85,4880,0.97,-10,0.00,22620,2.26
407,Exit short,2025-10-20 18:30,Long,25321.5,1,506290,-140,-0.03,495,0.10,-800,-0.16,22480,2.25
407,Entry short,2025-10-20 12:45,Short,25314.5,1,506290,-140,-0.03,495,0.10,-800,-0.16,22480,2.25
408,Exit long,2025-10-21 00:00,Short,25322.5,1,506430,20,0.00,930,0.18,-215,-0.04,22500,2.25
408,Entry long,2025-10-20 18:30,Long,25321.5,1,506430,20,0.00,930,0.18,-215,-0.04,22500,2.25
409,Exit short,2025-10-21 05:45,Long,25281.5,1,506450,820,0.16,1390,0.27,-105,-0.02,23320,2.33
409,Entry short,2025-10-21 00:00,Short,25322.5,1,506450,820,0.16,1390,0.27,-105,-0.02,23320,2.33
410,Exit long,2025-10-21 06:15,Short,25274.5,1,505630,-140,-0.03,110,0.02,-455,-0.09,23180,2.32
410,Entry long,2025-10-21 05:45,Long,25281.5,1,505630,-140,-0.03,110,0.02,-455,-0.09,23180,2.32
411,Exit short,2025-10-21 07:00,Long,25294.5,1,505490,-400,-0.08,145,0.03,-420,-0.08,22780,2.28
411,Entry short,2025-10-21 06:15,Short,25274.5,1,505490,-400,-0.08,145,0.03,-420,-0.08,22780,2.28
412,Exit long,2025-10-21 09:00,Short,25288.5,1,505890,-120,-0.02,415,0.08,-460,-0.09,22660,2.27
412,Entry long,2025-10-21 07:00,Long,25294.5,1,505890,-120,-0.02,415,0.08,-460,-0.09,22660,2.27
413,Exit short,2025-10-21 11:30,Long,25281.5,1,505770,140,0.03,1705,0.34,-320,-0.06,22800,2.28
413,Entry short,2025-10-21 09:00,Short,25288.5,1,505770,140,0.03,1705,0.34,-320,-0.06,22800,2.28
414,Exit long,2025-10-21 13:30,Short,25290.5,1,505630,180,0.04,1340,0.27,-630,-0.12,22980,2.30
414,Entry long,2025-10-21 11:30,Long,25281.5,1,505630,180,0.04,1340,0.27,-630,-0.12,22980,2.30
415,Exit short,2025-10-21 14:00,Long,25311,1,505810,-410,-0.08,110,0.02,-560,-0.11,22570,2.26
415,Entry short,2025-10-21 13:30,Short,25290.5,1,505810,-410,-0.08,110,0.02,-560,-0.11,22570,2.26
416,Exit long,2025-10-21 16:00,Short,25244.75,1,506220,-1325,-0.26,465,0.09,-1645,-0.32,21245,2.12
416,Entry long,2025-10-21 14:00,Long,25311,1,506220,-1325,-0.26,465,0.09,-1645,-0.32,21245,2.12
417,Exit short,2025-10-21 18:30,Long,25268,1,504895,-465,-0.09,0,0.00,-815,-0.16,20780,2.08
417,Entry short,2025-10-21 16:00,Short,25244.75,1,504895,-465,-0.09,0,0.00,-815,-0.16,20780,2.08
418,Exit long,2025-10-21 20:30,Short,25223,1,505360,-900,-0.18,95,0.02,-900,-0.18,19880,1.99
418,Entry long,2025-10-21 18:30,Long,25268,1,505360,-900,-0.18,95,0.02,-900,-0.18,19880,1.99
419,Exit short,2025-10-21 21:15,Long,25245.25,1,504460,-445,-0.09,170,0.03,-515,-0.10,19435,1.94
419,Entry short,2025-10-21 20:30,Short,25223,1,504460,-445,-0.09,170,0.03,-515,-0.10,19435,1.94
420,Exit long,2025-10-22 03:30,Short,25295.75,1,504905,1010,0.20,1860,0.37,-115,-0.02,20445,2.04
420,Entry long,2025-10-21 21:15,Long,25245.25,1,504905,1010,0.20,1860,0.37,-115,-0.02,20445,2.04
421,Exit short,2025-10-22 06:30,Long,25304.25,1,505915,-170,-0.03,1285,0.25,-195,-0.04,20275,2.03
421,Entry short,2025-10-22 03:30,Short,25295.75,1,505915,-170,-0.03,1285,0.25,-195,-0.04,20275,2.03
422,Exit long,2025-10-22 07:15,Short,25236.25,1,506085,-1360,-0.27,15,0.00,-1535,-0.30,18915,1.89
422,Entry long,2025-10-22 06:30,Long,25304.25,1,506085,-1360,-0.27,15,0.00,-1535,-0.30,18915,1.89
423,Exit short,2025-10-22 08:45,Long,25260.5,1,504725,-485,-0.10,595,0.12,-640,-0.13,18430,1.84
423,Entry short,2025-10-22 07:15,Short,25236.25,1,504725,-485,-0.10,595,0.12,-640,-0.13,18430,1.84
424,Exit long,2025-10-22 10:15,Long X,25121.75,1,505210,-2775,-0.55,575,0.11,-2775,-0.55,15655,1.57
424,Entry long,2025-10-22 08:45,Long,25260.5,1,505210,-2775,-0.55,575,0.11,-2775,-0.55,15655,1.57
425,Exit short,2025-10-22 14:30,Long,24931.75,1,502505,3870,0.77,6410,1.28,-1340,-0.27,19525,1.95
425,Entry short,2025-10-22 10:15,Short,25125.25,1,502505,3870,0.77,6410,1.28,-1340,-0.27,19525,1.95
426,Exit long,2025-10-22 19:30,Short,25029.75,1,498635,1960,0.39,2895,0.58,-575,-0.12,21485,2.15
426,Entry long,2025-10-22 14:30,Long,24931.75,1,498635,1960,0.39,2895,0.58,-575,-0.12,21485,2.15
427,Exit short,2025-10-22 21:30,Long,25094.25,1,500595,-1290,-0.26,1570,0.31,-1505,-0.30,20195,2.02
427,Entry short,2025-10-22 19:30,Short,25029.75,1,500595,-1290,-0.26,1570,0.31,-1505,-0.30,20195,2.02
428,Exit long,2025-10-22 23:30,Short,25087,1,501885,-145,-0.03,380,0.08,-405,-0.08,20050,2.01
428,Entry long,2025-10-22 21:30,Long,25094.25,1,501885,-145,-0.03,380,0.08,-405,-0.08,20050,2.01
429,Exit short,2025-10-23 02:30,Long,25092.25,1,501740,-105,-0.02,670,0.13,-195,-0.04,19945,1.99
429,Entry short,2025-10-22 23:30,Short,25087,1,501740,-105,-0.02,670,0.13,-195,-0.04,19945,1.99
430,Exit long,2025-10-23 05:00,Short,25065.5,1,501845,-535,-0.11,715,0.14,-945,-0.19,19410,1.94
430,Entry long,2025-10-23 02:30,Long,25092.25,1,501845,-535,-0.11,715,0.14,-945,-0.19,19410,1.94
431,Exit short,2025-10-23 10:00,Long,25137,1,501310,-1430,-0.29,2570,0.51,-2285,-0.46,17980,1.80
431,Entry short,2025-10-23 05:00,Short,25065.5,1,501310,-1430,-0.29,2570,0.51,-2285,-0.46,17980,1.80
432,Exit long,2025-10-23 16:00,Short,25268,1,502740,2620,0.52,3020,0.60,-1060,-0.21,20600,2.06
432,Entry long,2025-10-23 10:00,Long,25137,1,502740,2620,0.52,3020,0.60,-1060,-0.21,20600,2.06
433,Exit short,2025-10-23 16:30,Long,25282.5,1,505360,-290,-0.06,80,0.02,-560,-0.11,20310,2.03
433,Entry short,2025-10-23 16:00,Short,25268,1,505360,-290,-0.06,80,0.02,-560,-0.11,20310,2.03
434,Exit long,2025-10-23 20:15,Short,25292.5,1,505650,200,0.04,460,0.09,-345,-0.07,20510,2.05
434,Entry long,2025-10-23 16:30,Long,25282.5,1,505650,200,0.04,460,0.09,-345,-0.07,20510,2.05
435,Exit short,2025-10-23 20:45,Long,25301,1,505850,-170,-0.03,0,0.00,-235,-0.05,20340,2.03
435,Entry short,2025-10-23 20:15,Short,25292.5,1,505850,-170,-0.03,0,0.00,-235,-0.05,20340,2.03
436,Exit long,2025-10-24 03:45,Short,25337.25,1,506020,725,0.14,1610,0.32,-80,-0.02,21065,2.11
436,Entry long,2025-10-23 20:45,Long,25301,1,506020,725,0.14,1610,0.32,-80,-0.02,21065,2.11
437,Exit short,2025-10-24 04:45,Long,25353.75,1,506745,-330,-0.07,265,0.05,-685,-0.14,20735,2.07
437,Entry short,2025-10-24 03:45,Short,25337.25,1,506745,-330,-0.07,265,0.05,-685,-0.14,20735,2.07
438,Exit long,2025-10-24 14:45,Short,25544,1,507075,3805,0.75,4340,0.86,-195,-0.04,24540,2.45
438,Entry long,2025-10-24 04:45,Long,25353.75,1,507075,3805,0.75,4340,0.86,-195,-0.04,24540,2.45
439,Exit short,2025-10-24 15:15,Long,25561,1,510880,-340,-0.07,25,0.00,-455,-0.09,24200,2.42
439,Entry short,2025-10-24 14:45,Short,25544,1,510880,-340,-0.07,25,0.00,-455,-0.09,24200,2.42
440,Exit long,2025-10-24 15:45,Short,25509.5,1,511220,-1030,-0.20,15,0.00,-1270,-0.25,23170,2.32
440,Entry long,2025-10-24 15:15,Long,25561,1,511220,-1030,-0.20,15,0.00,-1270,-0.25,23170,2.32
441,Exit short,2025-10-26 18:00,Short X,25723.5,1,510190,-4280,-0.84,240,0.05,-4280,-0.84,18890,1.89
441,Entry short,2025-10-24 15:45,Short,25509.5,1,510190,-4280,-0.84,240,0.05,-4280,-0.84,18890,1.89
442,Exit long,2025-10-26 21:00,Short,25712.5,1,514515,-265,-0.05,360,0.07,-380,-0.07,18625,1.86
442,Entry long,2025-10-26 18:30,Long,25725.75,1,514515,-265,-0.05,360,0.07,-380,-0.07,18625,1.86
443,Exit short,2025-10-26 23:15,Long,25769,1,514250,-1130,-0.22,30,0.01,-1200,-0.23,17495,1.75
443,Entry short,2025-10-26 21:00,Short,25712.5,1,514250,-1130,-0.22,30,0.01,-1200,-0.23,17495,1.75
444,Exit long,2025-10-27 04:00,Short,25791,1,515380,440,0.09,950,0.18,-320,-0.06,17935,1.79
444,Entry long,2025-10-26 23:15,Long,25769,1,515380,440,0.09,950,0.18,-320,-0.06,17935,1.79
445,Exit short,2025-10-27 04:45,Long,25802.5,1,515820,-230,-0.04,450,0.09,-325,-0.06,17705,1.77
445,Entry short,2025-10-27 04:00,Short,25791,1,515820,-230,-0.04,450,0.09,-325,-0.06,17705,1.77
446,Exit long,2025-10-27 07:45,Short,25819.75,1,516050,345,0.07,1000,0.19,-250,-0.05,18050,1.81
446,Entry long,2025-10-27 04:45,Long,25802.5,1,516050,345,0.07,1000,0.19,-250,-0.05,18050,1.81
447,Exit short,2025-10-27 08:15,Long,25837.25,1,516395,-350,-0.07,50,0.01,-520,-0.10,17700,1.77
447,Entry short,2025-10-27 07:45,Short,25819.75,1,516395,-350,-0.07,50,0.01,-520,-0.10,17700,1.77
448,Exit long,2025-10-27 08:45,Short,25831,1,516745,-125,-0.02,10,0.00,-260,-0.05,17575,1.76
448,Entry long,2025-10-27 08:15,Long,25837.25,1,516745,-125,-0.02,10,0.00,-260,-0.05,17575,1.76
449,Exit short,2025-10-27 10:15,Long,25868.5,1,516620,-750,-0.15,690,0.13,-895,-0.17,16825,1.68
449,Entry short,2025-10-27 08:45,Short,25831,1,516620,-750,-0.15,690,0.13,-895,-0.17,16825,1.68
450,Exit long,2025-10-27 20:00,Short,25988.75,1,517370,2405,0.46,3005,0.58,-345,-0.07,19230,1.92
450,Entry long,2025-10-27 10:15,Long,25868.5,1,517370,2405,0.46,3005,0.58,-345,-0.07,19230,1.92
451,Exit short,2025-10-28 00:00,Long,25978.75,1,519775,200,0.04,545,0.10,-35,-0.01,19430,1.94
451,Entry short,2025-10-27 20:00,Short,25988.75,1,519775,200,0.04,545,0.10,-35,-0.01,19430,1.94
452,Exit long,2025-10-28 00:30,Short,25962.75,1,519575,-320,-0.06,5,0.00,-325,-0.06,19110,1.91
452,Entry long,2025-10-28 00:00,Long,25978.75,1,519575,-320,-0.06,5,0.00,-325,-0.06,19110,1.91
453,Exit short,2025-10-28 02:30,Long,25969.75,1,519255,-140,-0.03,325,0.06,-455,-0.09,18970,1.90
453,Entry short,2025-10-28 00:30,Short,25962.75,1,519255,-140,-0.03,325,0.06,-455,-0.09,18970,1.90
454,Exit long,2025-10-28 04:30,Short,25954.5,1,519395,-305,-0.06,220,0.04,-535,-0.10,18665,1.87
454,Entry long,2025-10-28 02:30,Long,25969.75,1,519395,-305,-0.06,220,0.04,-535,-0.10,18665,1.87
455,Exit short,2025-10-28 05:00,Long,25971,1,519090,-330,-0.06,15,0.00,-410,-0.08,18335,1.83
455,Entry short,2025-10-28 04:30,Short,25954.5,1,519090,-330,-0.06,15,0.00,-410,-0.08,18335,1.83
456,Exit long,2025-10-28 11:00,Short,26040.25,1,519420,1385,0.27,2475,0.48,-170,-0.03,19720,1.97
456,Entry long,2025-10-28 05:00,Long,25971,1,519420,1385,0.27,2475,0.48,-170,-0.03,19720,1.97
457,Exit short,2025-10-28 12:30,Long,26117.5,1,520805,-1545,-0.30,685,0.13,-2130,-0.41,18175,1.82
457,Entry short,2025-10-28 11:00,Short,26040.25,1,520805,-1545,-0.30,685,0.13,-2130,-0.41,18175,1.82
458,Exit long,2025-10-28 16:15,Short,26164.75,1,522350,945,0.18,2280,0.44,-295,-0.06,19120,1.91
458,Entry long,2025-10-28 12:30,Long,26117.5,1,522350,945,0.18,2280,0.44,-295,-0.06,19120,1.91
459,Exit short,2025-10-28 19:45,Long,26183.5,1,523295,-375,-0.07,60,0.01,-510,-0.10,18745,1.87
459,Entry short,2025-10-28 16:15,Short,26164.75,1,523295,-375,-0.07,60,0.01,-510,-0.10,18745,1.87
460,Exit long,2025-10-29 05:15,Short,26237,1,523670,1070,0.20,2525,0.48,-350,-0.07,19815,1.98
460,Entry long,2025-10-28 19:45,Long,26183.5,1,523670,1070,0.20,2525,0.48,-350,-0.07,19815,1.98
461,Exit short,2025-10-29 06:15,Long,26260.25,1,524740,-465,-0.09,210,0.04,-545,-0.10,19350,1.93
461,Entry short,2025-10-29 05:15,Short,26237,1,524740,-465,-0.09,210,0.04,-545,-0.10,19350,1.93
462,Exit long,2025-10-29 11:15,Short,26253.25,1,525205,-140,-0.03,1325,0.25,-445,-0.08,19210,1.92
462,Entry long,2025-10-29 06:15,Long,26260.25,1,525205,-140,-0.03,1325,0.25,-445,-0.08,19210,1.92
463,Exit short,2025-10-29 13:00,Long,26259.75,1,525065,-130,-0.02,1000,0.19,-265,-0.05,19080,1.91
463,Entry short,2025-10-29 11:15,Short,26253.25,1,525065,-130,-0.02,1000,0.19,-265,-0.05,19080,1.91
464,Exit long,2025-10-29 14:30,Long X,26120.5,1,525195,-2785,-0.53,605,0.12,-2785,-0.53,16295,1.63
464,Entry long,2025-10-29 13:00,Long,26259.75,1,525195,-2785,-0.53,605,0.12,-2785,-0.53,16295,1.63
465,Exit short,2025-10-29 20:30,Long,26288.75,1,523960,-1815,-0.35,705,0.13,-2405,-0.46,14480,1.45
465,Entry short,2025-10-29 18:30,Short,26198,1,523960,-1815,-0.35,705,0.13,-2405,-0.46,14480,1.45
466,Exit long,2025-10-30 00:15,Short,26159,1,525775,-2595,-0.49,2205,0.42,-2975,-0.57,11885,1.19
466,Entry long,2025-10-29 20:30,Long,26288.75,1,525775,-2595,-0.49,2205,0.42,-2975,-0.57,11885,1.19
467,Exit short,2025-10-30 01:45,Long,26281.25,1,523180,-2445,-0.47,165,0.03,-3385,-0.65,9440,0.94
467,Entry short,2025-10-30 00:15,Short,26159,1,523180,-2445,-0.47,165,0.03,-3385,-0.65,9440,0.94
468,Exit long,2025-10-30 02:15,Short,26221.25,1,525625,-1200,-0.23,45,0.01,-1390,-0.26,8240,0.82
468,Entry long,2025-10-30 01:45,Long,26281.25,1,525625,-1200,-0.23,45,0.01,-1390,-0.26,8240,0.82
469,Exit short,2025-10-30 03:45,Long,26269.75,1,524425,-970,-0.18,625,0.12,-1285,-0.25,7270,0.73
469,Entry short,2025-10-30 02:15,Short,26221.25,1,524425,-970,-0.18,625,0.12,-1285,-0.25,7270,0.73
470,Exit long,2025-10-30 06:00,Short,26215.5,1,525395,-1085,-0.21,430,0.08,-1490,-0.28,6185,0.62
470,Entry long,2025-10-30 03:45,Long,26269.75,1,525395,-1085,-0.21,430,0.08,-1490,-0.28,6185,0.62
471,Exit short,2025-10-30 06:45,Long,26231.75,1,524310,-325,-0.06,255,0.05,-580,-0.11,5860,0.59
471,Entry short,2025-10-30 06:00,Short,26215.5,1,524310,-325,-0.06,255,0.05,-580,-0.11,5860,0.59
472,Exit long,2025-10-30 08:45,Short,26087.25,1,524635,-2890,-0.55,1105,0.21,-2910,-0.55,2970,0.30
472,Entry long,2025-10-30 06:45,Long,26231.75,1,524635,-2890,-0.55,1105,0.21,-2910,-0.55,2970,0.30
473,Exit short,2025-10-30 10:00,Long,26108,1,521745,-415,-0.08,2900,0.56,-1905,-0.37,2555,0.26
473,Entry short,2025-10-30 08:45,Short,26087.25,1,521745,-415,-0.08,2900,0.56,-1905,-0.37,2555,0.26
474,Exit long,2025-10-30 14:45,Short,25989,1,522160,-2380,-0.46,70,0.01,-2855,-0.55,175,0.02
474,Entry long,2025-10-30 10:00,Long,26108,1,522160,-2380,-0.46,70,0.01,-2855,-0.55,175,0.02
475,Exit short,2025-10-30 16:45,Long,26149.25,1,519780,-3205,-0.62,2720,0.52,-3210,-0.62,-3030,-0.30
475,Entry short,2025-10-30 14:45,Short,25989,1,519780,-3205,-0.62,2720,0.52,-3210,-0.62,-3030,-0.30
476,Exit long,2025-10-30 22:15,Short,26191.25,1,522985,840,0.16,1285,0.25,-440,-0.08,-2190,-0.22
476,Entry long,2025-10-30 16:45,Long,26149.25,1,522985,840,0.16,1285,0.25,-440,-0.08,-2190,-0.22
477,Exit short,2025-10-31 00:15,Long,26197.75,1,523825,-130,-0.02,610,0.12,-375,-0.07,-2320,-0.23
477,Entry short,2025-10-30 22:15,Short,26191.25,1,523825,-130,-0.02,610,0.12,-375,-0.07,-2320,-0.23
478,Exit long,2025-10-31 01:00,Short,26182.75,1,523955,-300,-0.06,105,0.02,-355,-0.07,-2620,-0.26
478,Entry long,2025-10-31 00:15,Long,26197.75,1,523955,-300,-0.06,105,0.02,-355,-0.07,-2620,-0.26
479,Exit short,2025-10-31 03:30,Long,26205.5,1,523655,-455,-0.09,775,0.15,-590,-0.11,-3075,-0.31
479,Entry short,2025-10-31 01:00,Short,26182.75,1,523655,-455,-0.09,775,0.15,-590,-0.11,-3075,-0.31
480,Exit long,2025-10-31 04:15,Short,26178.5,1,524110,-540,-0.10,285,0.05,-960,-0.18,-3615,-0.36
480,Entry long,2025-10-31 03:30,Long,26205.5,1,524110,-540,-0.10,285,0.05,-960,-0.18,-3615,-0.36
481,Exit short,2025-10-31 04:45,Long,26197.25,1,523570,-375,-0.07,290,0.06,-460,-0.09,-3990,-0.40
481,Entry short,2025-10-31 04:15,Short,26178.5,1,523570,-375,-0.07,290,0.06,-460,-0.09,-3990,-0.40
482,Exit long,2025-10-31 05:30,Short,26182.5,1,523945,-295,-0.06,270,0.05,-395,-0.08,-4285,-0.43
482,Entry long,2025-10-31 04:45,Long,26197.25,1,523945,-295,-0.06,270,0.05,-395,-0.08,-4285,-0.43
483,Exit short,2025-10-31 07:45,Long,26220.75,1,523650,-765,-0.15,415,0.08,-995,-0.19,-5050,-0.50
483,Entry short,2025-10-31 05:30,Short,26182.5,1,523650,-765,-0.15,415,0.08,-995,-0.19,-5050,-0.50
484,Exit long,2025-10-31 09:15,Short,26198.75,1,524415,-440,-0.08,1065,0.20,-590,-0.11,-5490,-0.55
484,Entry long,2025-10-31 07:45,Long,26220.75,1,524415,-440,-0.08,1065,0.20,-590,-0.11,-5490,-0.55
485,Exit short,2025-10-31 14:30,Long,26011.25,1,523975,3750,0.72,6200,1.18,-15,0.00,-1740,-0.17
485,Entry short,2025-10-31 09:15,Short,26198.75,1,523975,3750,0.72,6200,1.18,-15,0.00,-1740,-0.17
486,Exit long,2025-10-31 16:30,Short,25978.25,1,520225,-660,-0.13,2140,0.41,-885,-0.17,-2400,-0.24
486,Entry long,2025-10-31 14:30,Long,26011.25,1,520225,-660,-0.13,2140,0.41,-885,-0.17,-2400,-0.24
487,Exit short,2025-11-02 18:30,Long,26076.75,1,519565,-1970,-0.38,65,0.01,-2185,-0.42,-4370,-0.44
487,Entry short,2025-10-31 16:30,Short,25978.25,1,519565,-1970,-0.38,65,0.01,-2185,-0.42,-4370,-0.44
488,Exit long,2025-11-02 21:00,Short,26094.5,1,521535,355,0.07,925,0.18,-25,0.00,-4015,-0.40
488,Entry long,2025-11-02 18:30,Long,26076.75,1,521535,355,0.07,925,0.18,-25,0.00,-4015,-0.40
489,Exit short,2025-11-03 03:45,Long,26086,1,521890,170,0.03,1545,0.30,-400,-0.08,-3845,-0.38
489,Entry short,2025-11-02 21:00,Short,26094.5,1,521890,170,0.03,1545,0.30,-400,-0.08,-3845,-0.38
490,Exit long,2025-11-03 08:00,Short,26148.75,1,521720,1255,0.24,1920,0.37,-75,-0.01,-2590,-0.26
490,Entry long,2025-11-03 03:45,Long,26086,1,521720,1255,0.24,1920,0.37,-75,-0.01,-2590,-0.26
491,Exit short,2025-11-03 08:45,Long,26189,1,522975,-805,-0.15,170,0.03,-850,-0.16,-3395,-0.34
491,Entry short,2025-11-03 08:00,Short,26148.75,1,522975,-805,-0.15,170,0.03,-850,-0.16,-3395,-0.34
492,Exit long,2025-11-03 10:15,Long X,26034.75,1,523780,-3085,-0.59,1540,0.29,-3085,-0.59,-6480,-0.65
492,Entry long,2025-11-03 08:45,Long,26189,1,523780,-3085,-0.59,1540,0.29,-3085,-0.59,-6480,-0.65
493,Exit short,2025-11-03 12:00,Long,26132.25,1,520885,-1760,-0.34,575,0.11,-1770,-0.34,-8240,-0.82
493,Entry short,2025-11-03 10:15,Short,26044.25,1,520885,-1760,-0.34,575,0.11,-1770,-0.34,-8240,-0.82
494,Exit long,2025-11-03 14:30,Short,26090.5,1,522645,-835,-0.16,680,0.13,-1320,-0.25,-9075,-0.91
494,Entry long,2025-11-03 12:00,Long,26132.25,1,522645,-835,-0.16,680,0.13,-1320,-0.25,-9075,-0.91
495,Exit short,2025-11-04 06:00,Long,25758,1,521810,6650,1.27,8910,1.71,-1790,-0.34,-2425,-0.24
495,Entry short,2025-11-03 14:30,Short,26090.5,1,521810,6650,1.27,8910,1.71,-1790,-0.34,-2425,-0.24
496,Exit long,2025-11-04 08:15,Short,25712.75,1,515160,-905,-0.18,690,0.13,-1075,-0.21,-3330,-0.33
496,Entry long,2025-11-04 06:00,Long,25758,1,515160,-905,-0.18,690,0.13,-1075,-0.21,-3330,-0.33
