Date,Message
2026-05-10T22:05:00.000-04:00,"2026-5-10 22:05,29347.75,29350.5,29322.5,29324.5,29337.5,29330.09,29320.66,-5.3,0.202,-1,-3"
2026-05-10T22:10:00.000-04:00,"2026-5-10 22:10,29325,29340.5,29323.5,29339.25,29338.95,29330.79,29321.39,1.44,0.057,0,0"
2026-05-10T22:15:00.000-04:00,"2026-5-10 22:15,29339.5,29343,29325.5,29332.5,29337.41,29330.92,29321.82,-1.53,0.061,0,0"
2026-05-10T22:20:00.000-04:00,"2026-5-10 22:20,29332.5,29338.5,29330.5,29337.75,29338.15,29331.45,29322.45,0.73,0.031,0,0"
2026-05-10T22:25:00.000-04:00,"2026-5-10 22:25,29338,29354.25,29335.25,29350.25,29343.24,29332.89,29323.54,5.09,0.217,1,7"
2026-05-10T22:30:00.000-04:00,"2026-5-10 22:30,29350.25,29361.25,29326.25,29338.25,29342.43,29333.31,29324.12,-0.8,0.033,0,0"
2026-05-10T22:35:00.000-04:00,"2026-5-10 22:35,29338.5,29351,29337.25,29347.25,29345.06,29334.38,29325.02,2.63,0.112,0,0"
2026-05-10T22:40:00.000-04:00,"2026-5-10 22:40,29347,29353,29342.5,29351.5,29348.45,29335.7,29326.06,3.39,0.15,1,7"
2026-05-10T22:45:00.000-04:00,"2026-5-10 22:45,29352,29354.5,29340.75,29344,29348.02,29336.33,29326.77,-0.43,0.019,0,0"
2026-05-10T22:50:00.000-04:00,"2026-5-10 22:50,29344,29355.75,29340.75,29355.25,29351.73,29337.79,29327.88,3.71,0.173,1,7"
2026-05-10T22:55:00.000-04:00,"2026-5-10 22:55,29355.25,29357.5,29336,29337.5,29347.74,29337.77,29328.26,-3.99,0.186,-1,-3"
2026-05-10T23:00:00.000-04:00,"2026-5-10 23:00,29337,29340.5,29316.75,29334,29343.37,29337.48,29328.48,-4.36,0.202,-1,-3"
2026-05-10T23:05:00.000-04:00,"2026-5-10 23:05,29334.5,29338.25,29313,29329.75,29338.52,29336.88,29328.53,-4.85,0.222,-1,-3"
2026-05-10T23:10:00.000-04:00,"2026-5-10 23:10,29329.5,29333.25,29318.25,29323.5,29332.63,29335.85,29328.34,-5.89,0.275,-1,-5"
2026-05-10T23:15:00.000-04:00,"2026-5-10 23:15,29323.5,29326.75,29315.25,29323.25,29328.26,29334.88,29328.14,-4.37,0.211,-1,-5"
2026-05-10T23:20:00.000-04:00,"2026-5-10 23:20,29323.25,29334.75,29317.75,29322.25,29324.78,29333.91,29327.91,-3.48,0.17,-1,-5"
2026-05-10T23:25:00.000-04:00,"2026-5-10 23:25,29323,29342,29321,29339.5,29328.75,29334.34,29328.36,3.97,0.194,1,3"
2026-05-10T23:30:00.000-04:00,"2026-5-10 23:30,29339.5,29348.25,29324.75,29329.75,29328.18,29333.99,29328.42,-0.57,0.027,0,0"
2026-05-10T23:35:00.000-04:00,"2026-5-10 23:35,29330.5,29332.75,29322.5,29328.75,29327.49,29333.59,29328.43,-0.69,0.035,0,0"
2026-05-10T23:40:00.000-04:00,"2026-5-10 23:40,29329,29346.5,29328,29344.75,29333.01,29334.44,29329.07,5.51,0.278,1,3"
2026-05-10T23:45:00.000-04:00,"2026-5-10 23:45,29344.75,29345.25,29334.25,29335.5,29333.69,29334.53,29329.32,0.69,0.036,0,0"
2026-05-10T23:50:00.000-04:00,"2026-5-10 23:50,29335.25,29335.5,29328.5,29331.5,29332.74,29334.29,29329.41,-0.95,0.052,0,0"
2026-05-10T23:55:00.000-04:00,"2026-5-10 23:55,29332,29335,29321.25,29323.75,29329.19,29333.48,29329.18,-3.55,0.197,-1,-5"
2026-05-11T00:00:00.000-04:00,"2026-5-11 0:00,29324.5,29326.75,29310,29318.5,29324.68,29332.33,29328.77,-4.51,0.252,-1,-5"
2026-05-11T00:05:00.000-04:00,"2026-5-11 0:05,29318.5,29322.75,29302.5,29305.5,29316.65,29330.27,29327.85,-8.04,0.445,-1,-5"
2026-05-11T00:10:00.000-04:00,"2026-5-11 0:10,29305.5,29311.25,29292.5,29309,29312.19,29328.63,29327.11,-4.46,0.246,-1,-5"
2026-05-11T00:15:00.000-04:00,"2026-5-11 0:15,29309.25,29324.5,29307.75,29319.25,29312.91,29327.91,29326.81,0.73,0.04,0,0"
2026-05-11T00:20:00.000-04:00,"2026-5-11 0:20,29319.5,29327.5,29318.5,29325.75,29316.06,29327.74,29326.76,3.15,0.181,1,3"
2026-05-11T00:25:00.000-04:00,"2026-5-11 0:25,29325.75,29336,29325.5,29331.25,29320.58,29328.01,29326.94,4.52,0.267,1,3"
2026-05-11T00:30:00.000-04:00,"2026-5-11 0:30,29331.75,29335.5,29330.25,29332.25,29324.38,29328.34,29327.15,3.8,0.237,1,3"
2026-05-11T00:35:00.000-04:00,"2026-5-11 0:35,29332.5,29338,29328,29332.5,29327.31,29328.66,29327.36,2.94,0.188,1,3"
2026-05-11T00:40:00.000-04:00,"2026-5-11 0:40,29332.5,29336,29330,29334.5,29330.22,29329.11,29327.64,2.91,0.195,1,7"
2026-05-11T00:45:00.000-04:00,"2026-5-11 0:45,29333.25,29336.75,29329.25,29331.25,29331.13,29329.27,29327.78,0.91,0.063,0,0"
2026-05-11T00:50:00.000-04:00,"2026-5-11 0:50,29331.5,29342.25,29330.5,29342,29335.73,29330.25,29328.34,4.6,0.324,1,7"
2026-05-11T00:55:00.000-04:00,"2026-5-11 0:55,29342.25,29344.25,29338.5,29341.5,29338.85,29331.12,29328.85,3.12,0.229,1,7"
2026-05-11T01:00:00.000-04:00,"2026-5-11 1:00,29342.25,29347.75,29336.5,29344,29341.96,29332.11,29329.45,3.11,0.231,1,7"
2026-05-11T01:05:00.000-04:00,"2026-5-11 1:05,29343.25,29347,29330.5,29335.75,29341.05,29332.39,29329.69,-0.91,0.067,0,0"
2026-05-11T01:10:00.000-04:00,"2026-5-11 1:10,29334.5,29339.25,29331.25,29336.75,29340.61,29332.72,29329.97,-0.44,0.033,0,0"
2026-05-11T01:15:00.000-04:00,"2026-5-11 1:15,29336.5,29347.25,29329.25,29342.25,29342.21,29333.46,29330.45,1.6,0.117,0,0"
2026-05-11T01:20:00.000-04:00,"2026-5-11 1:20,29342.75,29354.25,29339.25,29342.5,29343.36,29334.15,29330.93,1.15,0.084,0,0"
2026-05-11T01:25:00.000-04:00,"2026-5-11 1:25,29342.25,29346,29330.75,29342,29343.9,29334.76,29331.36,0.54,0.039,0,0"
2026-05-11T01:30:00.000-04:00,"2026-5-11 1:30,29342,29350.75,29340.25,29350.5,29347.32,29335.97,29332.11,3.42,0.252,1,7"
2026-05-11T01:35:00.000-04:00,"2026-5-11 1:35,29350.75,29352.5,29333.75,29337.25,29344.79,29336.07,29332.31,-2.53,0.181,-1,-3"
